OrderID,ProductName,Category,Quantity,Price,Revenue,OrderDate
ORD-103636,Moisturizer,Beauty,5,16.99,84.95,2024-03-24
ORD-103637,Face Serum,Beauty,4,35.41,141.64,2024-01-04
ORD-103638,Moisturizer,Beauty,3,39.37,118.11,2024-02-21
ORD-103639,Hoodie,Clothing,2,57.04,114.08,2024-07-16
ORD-103640,Laptop Sleeve,Electronics,5,55.12,275.6,2025-09-11
ORD-103641,Hoodie,Clothing,3,52.7,158.1,2024-03-03
ORD-103642,Non-stick Pan,Home & Kitchen,5,62.82,314.1,2024-06-29
ORD-103643,Hoodie,Clothing,2,77.14,154.28,2025-08-12
ORD-103644,Face Serum,Beauty,4,24.13,96.52,2024-07-11
ORD-103645,Denim Jeans,Clothing,4,36.18,144.72,2024-06-15
ORD-103646,Cycling Helmet,Sports,2,47.99,95.98,2025-09-07
ORD-103647,Electric Kettle,Home & Kitchen,2,30.12,60.24,2025-03-12
ORD-103648,Denim Jeans,Clothing,5,21.11,105.55,2025-06-27
ORD-103649,Cycling Helmet,Sports,5,75.27,376.35,2024-10-15
ORD-103650,Wireless Earbuds,Electronics,4,70.08,280.32,2025-05-20
ORD-103651,Sunscreen,Beauty,2,9.95,19.9,2025-03-16
ORD-103652,Lipstick Set,Beauty,2,32.5,65.0,2024-01-13
ORD-103653,Hair Dryer,Beauty,2,72.62,145.24,2025-08-25
ORD-103654,Fitness Tracker,Sports,2,187.72,375.44,2025-11-25
ORD-103655,Storage Container Set,Home & Kitchen,4,25.39,101.56,2025-04-06
ORD-103656,Hair Dryer,Beauty,4,43.12,172.48,2025-05-26
ORD-103657,Vacuum Cleaner,Home & Kitchen,4,116.03,464.12,2024-07-13
ORD-103658,Bluetooth Speaker,Electronics,3,57.89,173.67,2025-02-23
ORD-103659,Sneakers,Clothing,2,113.03,226.06,2025-04-19
ORD-103660,Denim Jeans,Clothing,5,47.02,235.1,2024-05-25
ORD-103661,Cotton T-Shirt,Clothing,3,24.15,72.45,2024-05-22
ORD-103662,Denim Jeans,Clothing,2,31.69,63.38,2025-02-13
ORD-103663,Denim Jeans,Clothing,2,49.52,99.04,2024-06-03
ORD-103664,Wireless Earbuds,Electronics,3,67.78,203.34,2024-01-17
ORD-103665,Bluetooth Speaker,Electronics,4,27.27,109.08,2024-07-21
ORD-103666,Running Jacket,Clothing,5,51.16,255.8,2025-07-16
ORD-103667,Smartwatch,Electronics,6,156.05,936.3,2025-05-26
ORD-103668,Dumbbell Set,Sports,7,137.95,965.65,2025-05-14
ORD-103669,Wireless Earbuds,Electronics,2,112.18,224.36,2024-03-09
ORD-103670,Sunscreen,Beauty,2,9.6,19.2,2024-10-23
ORD-103671,Air Fryer,Home & Kitchen,1,124.73,124.73,2024-08-09
ORD-103672,Bluetooth Speaker,Electronics,6,35.15,210.9,2025-10-08
ORD-103673,Vacuum Cleaner,Home & Kitchen,4,163.76,655.04,2025-03-15
ORD-103674,Vacuum Cleaner,Home & Kitchen,3,137.52,412.56,2024-10-15
ORD-103675,Denim Jeans,Clothing,7,39.28,274.96,2025-01-13
ORD-103676,Non-stick Pan,Home & Kitchen,2,33.61,67.22,2025-04-02
ORD-103677,Running Jacket,Clothing,2,70.17,140.34,2025-12-05
ORD-103678,Cycling Helmet,Sports,3,83.6,250.8,2025-10-11
ORD-103679,Cycling Helmet,Sports,4,43.96,175.84,2025-07-22
ORD-103680,Moisturizer,Beauty,2,49.69,99.38,2024-05-10
ORD-103681,Sunscreen,Beauty,2,22.75,45.5,2024-08-22
ORD-103682,Electric Kettle,Home & Kitchen,4,44.12,176.48,2025-05-15
ORD-103683,Cycling Helmet,Sports,3,87.49,262.47,2025-06-07
ORD-103684,Denim Jeans,Clothing,1,35.3,35.3,2025-09-30
ORD-103685,Air Fryer,Home & Kitchen,4,181.02,724.08,2025-09-09
ORD-103686,Cycling Helmet,Sports,8,52.21,417.68,2024-03-09
ORD-103687,Hair Dryer,Beauty,3,42.48,127.44,2025-12-29
ORD-103688,Yoga Mat,Sports,3,23.17,69.51,2025-04-30
ORD-103689,Storage Container Set,Home & Kitchen,1,53.18,53.18,2024-12-30
ORD-103690,Electric Kettle,Home & Kitchen,6,53.3,319.8,2024-10-06
ORD-103691,Storage Container Set,Home & Kitchen,5,40.59,202.95,2025-09-11
ORD-103692,Smartphone Case,Electronics,2,25.37,50.74,2025-09-03
ORD-103693,Cotton T-Shirt,Clothing,1,17.69,17.69,2024-07-18
ORD-103694,Electric Kettle,Home & Kitchen,4,33.06,132.24,2025-01-20
ORD-103695,Face Serum,Beauty,3,30.1,90.3,2024-11-01
ORD-103696,Wireless Earbuds,Electronics,4,97.75,391.0,2024-01-30
ORD-103697,Face Serum,Beauty,2,38.55,77.1,2025-01-12
ORD-103698,Dumbbell Set,Sports,3,116.24,348.72,2025-04-02
ORD-103699,Vacuum Cleaner,Home & Kitchen,7,219.22,1534.54,2025-03-30
ORD-103700,Bluetooth Speaker,Electronics,5,43.33,216.65,2025-04-11
ORD-103701,Lipstick Set,Beauty,5,13.02,65.1,2024-10-18
ORD-103702,Wireless Earbuds,Electronics,5,39.35,196.75,2024-05-06
ORD-103703,Sneakers,Clothing,6,50.68,304.08,2025-01-12
ORD-103704,Football,Sports,7,13.14,91.98,2025-07-17
ORD-103705,Running Jacket,Clothing,6,43.24,259.44,2025-02-09
ORD-103706,Non-stick Pan,Home & Kitchen,4,29.83,119.32,2025-10-21
ORD-103707,Vacuum Cleaner,Home & Kitchen,4,231.49,925.96,2024-02-10
ORD-103708,Smartphone Case,Electronics,4,12.82,51.28,2025-05-23
ORD-103709,Smartphone Case,Electronics,5,23.9,119.5,2024-04-14
ORD-103710,Dumbbell Set,Sports,4,122.43,489.72,2024-04-04
ORD-103711,Cycling Helmet,Sports,2,49.11,98.22,2024-03-24
ORD-103712,Lipstick Set,Beauty,4,20.42,81.68,2025-02-14
ORD-103713,Air Fryer,Home & Kitchen,3,83.39,250.17,2025-12-12
ORD-103714,Moisturizer,Beauty,3,16.29,48.87,2025-04-04
ORD-103715,Hair Dryer,Beauty,2,32.46,64.92,2024-08-20
ORD-103716,Vacuum Cleaner,Home & Kitchen,3,80.77,242.31,2024-01-25
ORD-103717,Dumbbell Set,Sports,2,30.27,60.54,2025-05-05
ORD-103718,Smartphone Case,Electronics,3,34.61,103.83,2024-06-05
ORD-103719,Bluetooth Speaker,Electronics,3,62.62,187.86,2024-11-26
ORD-103720,Air Fryer,Home & Kitchen,1,111.96,111.96,2024-01-20
ORD-103721,Cotton T-Shirt,Clothing,2,24.81,49.62,2025-11-16
ORD-103722,Cotton T-Shirt,Clothing,9,12.81,115.29,2024-02-11
ORD-103723,Smartphone Case,Electronics,4,21.89,87.56,2025-08-19
ORD-103724,Cotton T-Shirt,Clothing,5,22.51,112.55,2025-08-18
ORD-103725,Electric Kettle,Home & Kitchen,3,27.21,81.63,2025-02-10
ORD-103726,Vacuum Cleaner,Home & Kitchen,1,132.49,132.49,2024-10-15
ORD-103727,Sneakers,Clothing,6,124.93,749.58,2024-06-12
ORD-103728,Hair Dryer,Beauty,2,47.37,94.74,2024-12-08
ORD-103729,Football,Sports,1,30.38,30.38,2024-05-02
ORD-103730,Sneakers,Clothing,7,139.65,977.55,2025-09-09
ORD-103731,Lipstick Set,Beauty,3,13.99,41.97,2024-07-28
ORD-103732,Wireless Earbuds,Electronics,4,53.07,212.28,2024-07-29
ORD-103733,Storage Container Set,Home & Kitchen,4,37.58,150.32,2025-12-07
ORD-103734,Cycling Helmet,Sports,1,51.44,51.44,2025-01-04
ORD-103735,Electric Kettle,Home & Kitchen,2,51.48,102.96,2025-08-03
ORD-103736,Dumbbell Set,Sports,4,27.6,110.4,2025-06-07
ORD-103737,Smartphone Case,Electronics,4,22.58,90.32,2024-12-07
ORD-103738,Football,Sports,8,30.43,243.44,2024-12-01
ORD-103739,Denim Jeans,Clothing,5,34.24,171.2,2025-05-18
ORD-103740,Electric Kettle,Home & Kitchen,1,45.87,45.87,2024-03-20
ORD-103741,Yoga Mat,Sports,3,14.57,43.71,2025-09-26
ORD-103742,Bluetooth Speaker,Electronics,2,49.27,98.54,2024-01-01
ORD-103743,Hoodie,Clothing,4,28.0,112.0,2024-06-12
ORD-103744,Denim Jeans,Clothing,5,54.98,274.9,2025-03-09
ORD-103745,Running Jacket,Clothing,2,85.57,171.14,2025-03-03
ORD-103746,Cotton T-Shirt,Clothing,3,12.73,38.19,2024-05-02
ORD-103747,Denim Jeans,Clothing,3,53.41,160.23,2024-05-03
ORD-103748,Face Serum,Beauty,2,22.71,45.42,2025-05-02
ORD-103749,Smartphone Case,Electronics,2,32.37,64.74,2025-04-11
ORD-103750,Vacuum Cleaner,Home & Kitchen,2,122.99,245.98,2024-10-06
ORD-103751,Lipstick Set,Beauty,3,26.78,80.34,2024-03-05
ORD-103752,Wireless Earbuds,Electronics,2,87.69,175.38,2025-02-11
ORD-103753,Laptop Sleeve,Electronics,3,56.74,170.22,2025-03-18
ORD-103754,Cotton T-Shirt,Clothing,6,21.63,129.78,2025-08-13
ORD-103755,Storage Container Set,Home & Kitchen,6,26.73,160.38,2025-12-27
ORD-103756,Storage Container Set,Home & Kitchen,2,33.21,66.42,2024-01-25
ORD-103757,Dumbbell Set,Sports,4,102.67,410.68,2024-08-28
ORD-103758,Face Serum,Beauty,5,62.24,311.2,2025-07-30
ORD-103759,Sneakers,Clothing,3,93.2,279.6,2024-08-25
ORD-103760,Hair Dryer,Beauty,4,25.79,103.16,2025-01-07
ORD-103761,Sneakers,Clothing,6,54.7,328.2,2025-07-11
ORD-103762,Storage Container Set,Home & Kitchen,4,31.16,124.64,2025-07-18
ORD-103763,Running Jacket,Clothing,4,42.02,168.08,2025-02-20
ORD-103764,Sneakers,Clothing,3,158.21,474.63,2024-12-21
ORD-103765,Laptop Sleeve,Electronics,4,55.13,220.52,2025-11-22
ORD-103766,Sneakers,Clothing,4,104.0,416.0,2024-03-29
ORD-103767,Cycling Helmet,Sports,7,56.96,398.72,2025-01-02
ORD-103768,Hoodie,Clothing,4,40.19,160.76,2025-11-27
ORD-103769,Smartwatch,Electronics,2,120.63,241.26,2025-10-02
ORD-103770,Denim Jeans,Clothing,3,24.17,72.51,2025-08-10
ORD-103771,Moisturizer,Beauty,2,28.55,57.1,2025-12-10
ORD-103772,Face Serum,Beauty,5,50.01,250.05,2025-05-28
ORD-103773,Vacuum Cleaner,Home & Kitchen,6,129.97,779.82,2024-01-05
ORD-103774,Electric Kettle,Home & Kitchen,2,39.38,78.76,2024-08-20
ORD-103775,Lipstick Set,Beauty,3,17.54,52.62,2024-04-29
ORD-103776,Cycling Helmet,Sports,5,81.11,405.55,2025-07-15
ORD-103777,Air Fryer,Home & Kitchen,4,146.34,585.36,2024-08-12
ORD-103778,Face Serum,Beauty,1,50.27,50.27,2024-08-19
ORD-103779,Denim Jeans,Clothing,3,65.31,195.93,2024-01-01
ORD-103780,Yoga Mat,Sports,1,20.26,20.26,2025-05-22
ORD-103781,Bluetooth Speaker,Electronics,8,66.11,528.88,2024-09-04
ORD-103782,Denim Jeans,Clothing,4,54.85,219.4,2025-07-08
ORD-103783,Dumbbell Set,Sports,3,31.33,93.99,2024-01-25
ORD-103784,Denim Jeans,Clothing,3,62.66,187.98,2024-07-09
ORD-103785,Face Serum,Beauty,4,33.93,135.72,2024-09-16
ORD-103786,Bluetooth Speaker,Electronics,4,69.4,277.6,2025-11-08
ORD-103787,Hair Dryer,Beauty,3,51.87,155.61,2024-12-17
ORD-103788,Laptop Sleeve,Electronics,3,42.13,126.39,2025-09-26
ORD-103789,Vacuum Cleaner,Home & Kitchen,3,85.67,257.01,2025-08-30
ORD-103790,Non-stick Pan,Home & Kitchen,2,31.99,63.98,2025-05-26
ORD-103791,Laptop Sleeve,Electronics,2,53.84,107.68,2025-01-27
ORD-103792,Lipstick Set,Beauty,3,26.38,79.14,2025-12-06
ORD-103793,Football,Sports,6,22.45,134.7,2024-01-28
ORD-103794,Yoga Mat,Sports,4,23.63,94.52,2025-05-01
ORD-103795,Smartphone Case,Electronics,3,34.23,102.69,2025-10-08
ORD-103796,Running Jacket,Clothing,5,90.39,451.95,2024-09-04
ORD-103797,Running Jacket,Clothing,4,91.33,365.32,2024-11-13
ORD-103798,Lipstick Set,Beauty,2,22.79,45.58,2024-08-09
ORD-103799,Smartphone Case,Electronics,6,34.83,208.98,2025-08-30
ORD-103800,Sunscreen,Beauty,2,8.97,17.94,2025-03-31
ORD-103801,Bluetooth Speaker,Electronics,6,101.43,608.58,2025-12-14
ORD-103802,Sunscreen,Beauty,3,22.02,66.06,2025-10-31
ORD-103803,Cotton T-Shirt,Clothing,4,19.33,77.32,2025-12-15
ORD-103804,Laptop Sleeve,Electronics,3,46.37,139.11,2024-10-27
ORD-103805,Smartwatch,Electronics,3,234.09,702.27,2024-12-05
ORD-103806,Face Serum,Beauty,6,38.45,230.7,2024-07-22
ORD-103807,Sneakers,Clothing,5,140.03,700.15,2025-10-31
ORD-103808,Face Serum,Beauty,5,30.85,154.25,2024-11-05
ORD-103809,Hoodie,Clothing,4,38.56,154.24,2025-05-20
ORD-103810,Cotton T-Shirt,Clothing,2,11.05,22.1,2024-04-13
ORD-103811,Smartwatch,Electronics,4,105.7,422.8,2025-07-30
ORD-103812,Air Fryer,Home & Kitchen,2,148.01,296.02,2024-01-22
ORD-103813,Cycling Helmet,Sports,4,56.32,225.28,2025-10-12
ORD-103814,Cotton T-Shirt,Clothing,3,14.67,44.01,2024-10-12
ORD-103815,Face Serum,Beauty,4,17.75,71.0,2024-03-07
ORD-103816,Cycling Helmet,Sports,2,52.08,104.16,2025-05-01
ORD-103817,Dumbbell Set,Sports,3,28.57,85.71,2024-05-03
ORD-103818,Smartphone Case,Electronics,1,19.59,19.59,2025-11-11
ORD-103819,Vacuum Cleaner,Home & Kitchen,3,187.8,563.4,2025-01-17
ORD-103820,Electric Kettle,Home & Kitchen,5,36.09,180.45,2025-08-19
ORD-103821,Electric Kettle,Home & Kitchen,4,26.68,106.72,2024-07-26
ORD-103822,Laptop Sleeve,Electronics,6,37.36,224.16,2024-01-12
ORD-103823,Non-stick Pan,Home & Kitchen,5,45.23,226.15,2024-04-25
ORD-103824,Hoodie,Clothing,5,46.69,233.45,2024-01-10
ORD-103825,Hair Dryer,Beauty,4,90.4,361.6,2024-09-06
ORD-103826,Moisturizer,Beauty,7,28.73,201.11,2025-11-10
ORD-103827,Non-stick Pan,Home & Kitchen,2,36.98,73.96,2024-06-25
ORD-103828,Vacuum Cleaner,Home & Kitchen,3,101.47,304.41,2024-03-13
ORD-103829,Smartwatch,Electronics,5,275.97,1379.85,2024-05-28
ORD-103830,Smartwatch,Electronics,4,228.82,915.28,2024-03-15
ORD-103831,Sneakers,Clothing,8,77.14,617.12,2025-10-02
ORD-103832,Bluetooth Speaker,Electronics,6,30.46,182.76,2025-02-20
ORD-103833,Running Jacket,Clothing,2,35.52,71.04,2025-02-08
ORD-103834,Hair Dryer,Beauty,3,48.35,145.05,2025-02-04
ORD-103835,Dumbbell Set,Sports,5,82.81,414.05,2024-05-10
ORD-103836,Fitness Tracker,Sports,4,107.93,431.72,2025-02-20
ORD-103837,Moisturizer,Beauty,4,33.82,135.28,2024-09-04
ORD-103838,Cotton T-Shirt,Clothing,5,18.89,94.45,2025-03-19
ORD-103839,Hoodie,Clothing,3,70.5,211.5,2024-03-27
ORD-103840,Face Serum,Beauty,3,28.58,85.74,2025-01-13
ORD-103841,Running Jacket,Clothing,5,117.01,585.05,2024-11-06
ORD-103842,Storage Container Set,Home & Kitchen,2,28.62,57.24,2025-04-26
ORD-103843,Hoodie,Clothing,8,75.78,606.24,2025-12-12
ORD-103844,Sunscreen,Beauty,4,31.63,126.52,2025-11-07
ORD-103845,Bluetooth Speaker,Electronics,2,63.8,127.6,2024-04-03
ORD-103846,Fitness Tracker,Sports,2,110.04,220.08,2025-06-13
ORD-103847,Bluetooth Speaker,Electronics,2,79.35,158.7,2024-10-04
ORD-103848,Electric Kettle,Home & Kitchen,3,63.6,190.8,2024-11-16
ORD-103849,Denim Jeans,Clothing,2,28.97,57.94,2025-08-02
ORD-103850,Dumbbell Set,Sports,3,100.18,300.54,2024-12-09
ORD-103851,Running Jacket,Clothing,5,57.07,285.35,2025-09-04
ORD-103852,Vacuum Cleaner,Home & Kitchen,7,210.08,1470.56,2024-05-22
ORD-103853,Moisturizer,Beauty,5,43.42,217.1,2025-12-04
ORD-103854,Sunscreen,Beauty,2,16.07,32.14,2024-11-24
ORD-103855,Hoodie,Clothing,4,33.53,134.12,2024-06-26
ORD-103856,Hair Dryer,Beauty,5,43.18,215.9,2025-10-15
ORD-103857,Storage Container Set,Home & Kitchen,7,46.85,327.95,2024-07-06
ORD-103858,Hair Dryer,Beauty,4,50.88,203.52,2024-09-08
ORD-103859,Sunscreen,Beauty,2,19.36,38.72,2025-04-15
ORD-103860,Smartwatch,Electronics,2,132.34,264.68,2024-03-14
ORD-103861,Fitness Tracker,Sports,2,29.63,59.26,2025-02-06
ORD-103862,Bluetooth Speaker,Electronics,5,60.28,301.4,2025-05-21
ORD-103863,Fitness Tracker,Sports,6,102.25,613.5,2024-10-10
ORD-103864,Running Jacket,Clothing,4,112.84,451.36,2024-02-22
ORD-103865,Air Fryer,Home & Kitchen,6,65.61,393.66,2025-09-01
ORD-103866,Running Jacket,Clothing,7,40.75,285.25,2024-05-02
ORD-103867,Wireless Earbuds,Electronics,3,98.65,295.95,2024-02-12
ORD-103868,Hoodie,Clothing,4,40.11,160.44,2025-07-02
ORD-103869,Lipstick Set,Beauty,3,9.88,29.64,2024-07-28
ORD-103870,Non-stick Pan,Home & Kitchen,3,20.01,60.03,2024-01-11
ORD-103871,Cycling Helmet,Sports,3,46.63,139.89,2024-10-18
ORD-103872,Smartwatch,Electronics,5,222.74,1113.7,2025-09-10
ORD-103873,Hoodie,Clothing,4,91.78,367.12,2024-12-28
ORD-103874,Smartwatch,Electronics,3,146.41,439.23,2025-08-21
ORD-103875,Laptop Sleeve,Electronics,4,38.17,152.68,2024-07-27
ORD-103876,Smartphone Case,Electronics,3,20.55,61.65,2024-04-03
ORD-103877,Storage Container Set,Home & Kitchen,4,15.71,62.84,2025-05-12
ORD-103878,Sneakers,Clothing,5,70.71,353.55,2024-08-14
ORD-103879,Electric Kettle,Home & Kitchen,6,27.75,166.5,2024-08-13
ORD-103880,Bluetooth Speaker,Electronics,4,61.45,245.8,2025-03-21
ORD-103881,Air Fryer,Home & Kitchen,3,82.66,247.98,2025-04-01
ORD-103882,Wireless Earbuds,Electronics,2,86.61,173.22,2025-02-22
ORD-103883,Sneakers,Clothing,4,127.89,511.56,2025-09-21
ORD-103884,Bluetooth Speaker,Electronics,4,100.76,403.04,2024-07-29
ORD-103885,Vacuum Cleaner,Home & Kitchen,2,153.8,307.6,2024-12-16
ORD-103886,Vacuum Cleaner,Home & Kitchen,4,239.05,956.2,2025-02-01
ORD-103887,Storage Container Set,Home & Kitchen,3,39.26,117.78,2024-05-27
ORD-103888,Air Fryer,Home & Kitchen,5,176.27,881.35,2024-06-21
ORD-103889,Bluetooth Speaker,Electronics,4,79.02,316.08,2024-12-27
ORD-103890,Running Jacket,Clothing,3,54.31,162.93,2024-08-24
ORD-103891,Yoga Mat,Sports,4,69.46,277.84,2025-12-03
ORD-103892,Cotton T-Shirt,Clothing,5,19.93,99.65,2025-04-08
ORD-103893,Smartwatch,Electronics,5,226.65,1133.25,2024-12-19
ORD-103894,Laptop Sleeve,Electronics,2,55.62,111.24,2025-04-01
ORD-103895,Bluetooth Speaker,Electronics,4,56.47,225.88,2024-12-22
ORD-103896,Running Jacket,Clothing,2,46.34,92.68,2025-05-05
ORD-103897,Smartwatch,Electronics,3,182.17,546.51,2025-10-22
ORD-103898,Electric Kettle,Home & Kitchen,2,60.68,121.36,2024-02-07
ORD-103899,Denim Jeans,Clothing,3,46.88,140.64,2024-04-02
ORD-103900,Smartwatch,Electronics,4,257.76,1031.04,2025-12-13
ORD-103901,Hoodie,Clothing,3,49.8,149.4,2024-09-18
ORD-103902,Sneakers,Clothing,4,118.0,472.0,2024-10-12
ORD-103903,Laptop Sleeve,Electronics,1,36.26,36.26,2024-11-15
ORD-103904,Wireless Earbuds,Electronics,5,43.83,219.15,2025-09-27
ORD-103905,Electric Kettle,Home & Kitchen,3,36.22,108.66,2024-10-22
ORD-103906,Dumbbell Set,Sports,3,30.19,90.57,2024-08-29
ORD-103907,Fitness Tracker,Sports,2,60.75,121.5,2025-12-30
ORD-103908,Hair Dryer,Beauty,3,65.73,197.19,2024-07-02
ORD-103909,Sunscreen,Beauty,2,22.73,45.46,2025-01-12
ORD-103910,Smartphone Case,Electronics,3,28.4,85.2,2024-09-08
ORD-103911,Denim Jeans,Clothing,2,40.33,80.66,2024-10-05
ORD-103912,Smartwatch,Electronics,3,162.5,487.5,2024-02-28
ORD-103913,Laptop Sleeve,Electronics,3,52.83,158.49,2024-06-08
ORD-103914,Hoodie,Clothing,3,69.13,207.39,2025-01-11
ORD-103915,Denim Jeans,Clothing,5,27.08,135.4,2025-04-10
ORD-103916,Smartphone Case,Electronics,4,27.32,109.28,2024-06-14
ORD-103917,Face Serum,Beauty,3,20.33,60.99,2025-01-21
ORD-103918,Hoodie,Clothing,3,67.39,202.17,2025-05-16
ORD-103919,Hoodie,Clothing,3,79.2,237.6,2025-02-17
ORD-103920,Hoodie,Clothing,3,95.96,287.88,2024-12-28
ORD-103921,Air Fryer,Home & Kitchen,4,149.72,598.88,2024-09-14
ORD-103922,Hoodie,Clothing,3,32.45,97.35,2025-05-26
ORD-103923,Wireless Earbuds,Electronics,2,121.2,242.4,2025-09-06
ORD-103924,Yoga Mat,Sports,6,48.58,291.48,2025-09-10
ORD-103925,Running Jacket,Clothing,3,31.07,93.21,2025-01-17
ORD-103926,Non-stick Pan,Home & Kitchen,3,41.39,124.17,2024-08-08
ORD-103927,Electric Kettle,Home & Kitchen,2,56.53,113.06,2025-04-05
ORD-103928,Moisturizer,Beauty,3,37.9,113.7,2025-10-26
ORD-103929,Denim Jeans,Clothing,3,63.36,190.08,2024-01-17
ORD-103930,Cycling Helmet,Sports,4,46.71,186.84,2025-05-13
ORD-103931,Hair Dryer,Beauty,4,57.11,228.44,2024-07-28
ORD-103932,Cotton T-Shirt,Clothing,3,23.02,69.06,2024-09-08
ORD-103933,Yoga Mat,Sports,5,25.89,129.45,2024-10-29
ORD-103934,Sneakers,Clothing,2,120.66,241.32,2025-10-31
ORD-103935,Bluetooth Speaker,Electronics,7,111.55,780.85,2024-12-29
ORD-103936,Non-stick Pan,Home & Kitchen,4,19.91,79.64,2025-05-05
ORD-103937,Running Jacket,Clothing,6,49.96,299.76,2025-06-02
ORD-103938,Dumbbell Set,Sports,3,120.83,362.49,2025-12-29
ORD-103939,Smartwatch,Electronics,5,203.83,1019.15,2024-08-11
ORD-103940,Sneakers,Clothing,4,76.48,305.92,2025-02-17
ORD-103941,Storage Container Set,Home & Kitchen,2,20.43,40.86,2025-09-28
ORD-103942,Hoodie,Clothing,5,22.19,110.95,2025-08-22
ORD-103943,Sneakers,Clothing,3,132.05,396.15,2025-03-19
ORD-103944,Smartwatch,Electronics,2,207.91,415.82,2025-08-02
ORD-103945,Dumbbell Set,Sports,3,71.54,214.62,2025-01-21
ORD-103946,Hair Dryer,Beauty,4,38.23,152.92,2024-05-27
ORD-103947,Yoga Mat,Sports,4,27.76,111.04,2025-09-23
ORD-103948,Cotton T-Shirt,Clothing,5,12.08,60.4,2024-02-15
ORD-103949,Dumbbell Set,Sports,3,89.7,269.1,2025-03-04
ORD-103950,Denim Jeans,Clothing,2,41.06,82.12,2025-03-13
ORD-103951,Denim Jeans,Clothing,3,62.66,187.98,2024-01-01
ORD-103952,Wireless Earbuds,Electronics,6,93.13,558.78,2024-09-28
ORD-103953,Moisturizer,Beauty,4,37.92,151.68,2025-04-24
ORD-103954,Laptop Sleeve,Electronics,5,22.79,113.95,2024-04-26
ORD-103955,Running Jacket,Clothing,5,92.91,464.55,2025-09-23
ORD-103956,Sneakers,Clothing,6,83.65,501.9,2024-09-21
ORD-103957,Storage Container Set,Home & Kitchen,7,35.94,251.58,2025-10-08
ORD-103958,Vacuum Cleaner,Home & Kitchen,2,218.88,437.76,2025-06-16
ORD-103959,Moisturizer,Beauty,4,40.9,163.6,2024-08-19
ORD-103960,Running Jacket,Clothing,3,140.89,422.67,2024-12-02
ORD-103961,Sneakers,Clothing,3,136.51,409.53,2024-02-22
ORD-103962,Running Jacket,Clothing,3,90.62,271.86,2024-04-19
ORD-103963,Electric Kettle,Home & Kitchen,2,35.39,70.78,2024-09-11
ORD-103964,Wireless Earbuds,Electronics,8,124.9,999.2,2025-12-15
ORD-103965,Sneakers,Clothing,5,94.13,470.65,2025-03-05
ORD-103966,Denim Jeans,Clothing,5,52.58,262.9,2024-06-15
ORD-103967,Yoga Mat,Sports,5,56.05,280.25,2024-11-17
ORD-103968,Laptop Sleeve,Electronics,1,25.25,25.25,2025-03-18
ORD-103969,Non-stick Pan,Home & Kitchen,5,79.17,395.85,2024-12-07
ORD-103970,Smartphone Case,Electronics,3,30.12,90.36,2025-05-13
ORD-103971,Air Fryer,Home & Kitchen,6,96.05,576.3,2025-08-25
ORD-103972,Denim Jeans,Clothing,3,29.95,89.85,2024-10-20
ORD-103973,Hair Dryer,Beauty,5,74.53,372.65,2024-06-12
ORD-103974,Non-stick Pan,Home & Kitchen,4,20.91,83.64,2024-04-13
ORD-103975,Face Serum,Beauty,4,48.29,193.16,2024-06-02
ORD-103976,Non-stick Pan,Home & Kitchen,5,55.99,279.95,2025-12-15
ORD-103977,Yoga Mat,Sports,4,18.98,75.92,2025-04-27
ORD-103978,Bluetooth Speaker,Electronics,4,102.4,409.6,2025-11-26
ORD-103979,Hair Dryer,Beauty,4,75.24,300.96,2025-11-13
ORD-103980,Bluetooth Speaker,Electronics,3,44.03,132.09,2024-12-04
ORD-103981,Yoga Mat,Sports,5,35.3,176.5,2024-02-10
ORD-103982,Moisturizer,Beauty,3,43.75,131.25,2024-06-23
ORD-103983,Lipstick Set,Beauty,1,16.8,16.8,2024-04-20
ORD-103984,Hoodie,Clothing,5,70.74,353.7,2024-03-14
ORD-103985,Cotton T-Shirt,Clothing,4,17.35,69.4,2025-04-18
ORD-103986,Hoodie,Clothing,3,45.56,136.68,2024-04-08
ORD-103987,Bluetooth Speaker,Electronics,3,46.49,139.47,2024-02-02
ORD-103988,Denim Jeans,Clothing,1,50.82,50.82,2025-12-12
ORD-103989,Hoodie,Clothing,6,48.65,291.9,2024-11-09
ORD-103990,Lipstick Set,Beauty,4,28.97,115.88,2025-03-04
ORD-103991,Bluetooth Speaker,Electronics,2,61.56,123.12,2025-11-13
ORD-103992,Denim Jeans,Clothing,2,36.89,73.78,2025-12-21
ORD-103993,Smartwatch,Electronics,2,114.69,229.38,2024-04-30
ORD-103994,Dumbbell Set,Sports,4,103.58,414.32,2024-06-01
ORD-103995,Running Jacket,Clothing,6,74.86,449.16,2025-12-05
ORD-103996,Laptop Sleeve,Electronics,5,40.11,200.55,2025-03-21
ORD-103997,Fitness Tracker,Sports,3,64.56,193.68,2025-08-24
ORD-103998,Lipstick Set,Beauty,6,11.76,70.56,2025-11-02
ORD-103999,Smartphone Case,Electronics,2,17.88,35.76,2024-12-19
ORD-104000,Bluetooth Speaker,Electronics,5,40.6,203.0,2025-02-02
ORD-104001,Air Fryer,Home & Kitchen,5,206.95,1034.75,2025-12-27
ORD-104002,Running Jacket,Clothing,3,67.94,203.82,2025-12-25
ORD-104003,Hoodie,Clothing,3,51.23,153.69,2025-12-17
ORD-104004,Dumbbell Set,Sports,3,75.11,225.33,2024-09-13
